vid,frame,c1,c2,c3,image,weight_c1,weight_c2,weight_c3
19,22350,0.0,0.0,0.0,19_22350.jpg,1,1,1
19,22375,0.0,0.0,0.0,19_22375.jpg,1,1,1
19,22400,0.0,0.0,0.0,19_22400.jpg,1,1,1
19,22425,0.0,0.0,0.0,19_22425.jpg,1,1,1
19,22450,0.0,0.0,0.0,19_22450.jpg,1,1,1
19,22475,0.0,0.0,0.0,19_22475.jpg,1,1,1
19,22500,0.0,0.0,0.0,19_22500.jpg,1,1,1
19,22525,0.0,0.0,0.0,19_22525.jpg,1,1,1
19,22550,0.0,0.0,0.0,19_22550.jpg,1,1,1
19,22575,0.0,0.0,0.0,19_22575.jpg,1,1,1
19,22600,0.0,0.0,0.0,19_22600.jpg,1,1,1
19,22625,0.0,0.0,0.0,19_22625.jpg,1,1,1
19,22650,0.0,0.0,0.0,19_22650.jpg,1,1,1
19,22675,0.0,0.0,0.0,19_22675.jpg,1,1,1
19,22700,0.0,0.0,0.0,19_22700.jpg,1,1,1
19,22725,0.0,0.0,0.0,19_22725.jpg,1,1,1
19,22750,0.0,0.0,0.0,19_22750.jpg,1,1,1
19,22775,0.0,0.0,0.0,19_22775.jpg,1,1,1
19,22800,0.0,0.0,0.0,19_22800.jpg,1,1,1
19,22825,0.0,0.0,0.0,19_22825.jpg,1,1,1
19,22850,0.0,0.0,0.0,19_22850.jpg,1,1,1
19,22875,0.0,0.0,0.0,19_22875.jpg,1,1,1
19,22900,0.0,0.0,0.0,19_22900.jpg,1,1,1
19,22925,0.0,0.0,0.0,19_22925.jpg,1,1,1
19,22950,0.0,0.0,0.0,19_22950.jpg,1,1,1
19,22975,0.0,0.0,0.0,19_22975.jpg,1,1,1
19,23000,0.0,0.0,0.0,19_23000.jpg,1,1,1
19,23025,0.0,0.0,0.0,19_23025.jpg,1,1,1
19,23050,0.0,0.0,0.0,19_23050.jpg,1,1,1
19,23075,0.0,0.0,0.0,19_23075.jpg,1,1,1
19,23100,0.0,0.0,0.0,19_23100.jpg,1,1,1
19,23125,0.0,0.0,0.0,19_23125.jpg,1,1,1
19,23150,0.0,0.0,0.0,19_23150.jpg,1,1,1
19,23175,0.0,0.0,0.0,19_23175.jpg,1,1,1
19,23200,0.0,0.0,0.0,19_23200.jpg,1,1,1
19,23225,0.0,0.0,0.0,19_23225.jpg,1,1,1
19,23250,0.0,0.0,0.0,19_23250.jpg,1,1,1
19,23275,0.0,0.0,0.0,19_23275.jpg,1,1,1
19,23300,0.0,0.0,0.0,19_23300.jpg,1,1,1
19,23325,0.0,0.0,0.0,19_23325.jpg,1,1,1
19,23350,0.0,0.0,0.0,19_23350.jpg,1,1,1
19,23375,0.0,0.0,0.0,19_23375.jpg,1,1,1
19,23400,0.0,0.0,0.0,19_23400.jpg,1,1,1
19,23425,0.0,0.0,0.0,19_23425.jpg,1,1,1
19,23450,0.0,0.0,0.0,19_23450.jpg,1,1,1
19,23475,0.0,0.0,0.0,19_23475.jpg,1,1,1
19,23500,0.0,0.0,0.0,19_23500.jpg,1,1,1
19,23525,0.0,0.0,0.0,19_23525.jpg,1,1,1
19,23550,0.0,0.0,0.0,19_23550.jpg,1,1,1
19,23575,0.0,0.0,0.0,19_23575.jpg,1,1,1
19,23600,0.0,0.0,0.0,19_23600.jpg,1,1,1
19,23625,0.0,0.0,0.0,19_23625.jpg,1,1,1
19,23650,0.0,0.0,0.0,19_23650.jpg,1,1,1
19,23675,0.0,0.0,0.0,19_23675.jpg,1,1,1
19,23700,0.0,0.0,0.0,19_23700.jpg,1,1,1
19,23725,0.0,0.0,0.0,19_23725.jpg,1,1,1
19,23750,0.0,0.0,0.0,19_23750.jpg,1,1,1
19,23775,0.0,0.0,0.0,19_23775.jpg,1,1,1
19,23800,0.0,0.0,0.0,19_23800.jpg,1,1,1
19,23825,0.0,0.0,0.0,19_23825.jpg,1,1,1
19,23850,0.0,0.0,0.0,19_23850.jpg,1,1,1
19,23875,0.0,0.0,0.0,19_23875.jpg,1,1,1
19,23900,0.0,0.0,0.0,19_23900.jpg,1,1,1
19,23925,0.0,0.0,0.0,19_23925.jpg,1,1,1
19,23950,0.0,0.0,0.0,19_23950.jpg,1,1,1
19,23975,0.0,0.0,0.0,19_23975.jpg,1,1,1
19,24000,0.0,0.0,0.0,19_24000.jpg,1,1,1
19,24025,0.0,0.0,0.0,19_24025.jpg,1,1,1
19,24050,0.0,0.0,0.0,19_24050.jpg,1,1,1
19,24075,0.0,0.0,0.0,19_24075.jpg,1,1,1
19,24100,0.0,0.0,0.0,19_24100.jpg,1,1,1
19,24125,0.0,0.0,0.0,19_24125.jpg,1,1,1
19,24150,0.0,0.0,0.0,19_24150.jpg,1,1,1
19,24175,0.0,0.0,0.0,19_24175.jpg,1,1,1
19,24200,0.0,0.0,0.0,19_24200.jpg,1,1,1
19,24225,0.0,0.0,0.0,19_24225.jpg,1,1,1
19,24250,0.0,0.0,0.0,19_24250.jpg,1,1,1
19,24275,0.0,0.0,0.0,19_24275.jpg,1,1,1
19,24300,0.0,0.0,0.0,19_24300.jpg,1,1,1
19,24325,0.0,0.0,0.0,19_24325.jpg,1,1,1
19,24350,0.0,0.0,0.0,19_24350.jpg,1,1,1
19,24375,0.0,0.0,0.0,19_24375.jpg,1,1,1
19,24400,0.0,0.0,0.0,19_24400.jpg,1,1,1
19,24425,0.0,0.0,0.0,19_24425.jpg,1,1,1
19,24450,0.0,0.0,0.0,19_24450.jpg,1,1,1
19,24475,0.0,0.0,0.0,19_24475.jpg,1,1,1
19,24500,0.0,0.0,0.0,19_24500.jpg,1,1,1
19,24525,0.0,0.0,0.0,19_24525.jpg,1,1,1
19,24550,0.0,0.0,0.0,19_24550.jpg,1,1,1
19,24575,0.0,0.0,0.0,19_24575.jpg,1,1,1
19,24600,0.0,0.0,0.0,19_24600.jpg,1,1,1
19,24625,0.0,0.0,0.0,19_24625.jpg,1,1,1
19,24650,0.0,0.0,0.0,19_24650.jpg,1,1,1
19,24675,0.0,0.0,0.0,19_24675.jpg,1,1,1
19,24700,0.0,0.0,0.0,19_24700.jpg,1,1,1
19,24725,0.0,0.0,0.0,19_24725.jpg,1,1,1
19,24750,0.0,0.0,0.0,19_24750.jpg,1,1,1
19,24775,0.0,0.0,0.0,19_24775.jpg,1,1,1
19,24800,0.0,0.0,0.0,19_24800.jpg,1,1,1
19,24825,0.0,0.0,0.0,19_24825.jpg,1,1,1
19,24850,0.0,0.0,0.0,19_24850.jpg,1,1,1
19,24875,0.0,0.0,0.0,19_24875.jpg,1,1,1
19,24900,0.0,0.0,0.0,19_24900.jpg,1,1,1
19,24925,0.0,0.0,0.0,19_24925.jpg,1,1,1
19,24950,0.0,0.0,0.0,19_24950.jpg,1,1,1
19,24975,0.0,0.0,0.0,19_24975.jpg,1,1,1
19,25000,0.0,0.0,0.0,19_25000.jpg,1,1,1
19,25025,0.0,0.0,0.0,19_25025.jpg,1,1,1
19,25050,0.0,0.0,0.3333333333333333,19_25050.jpg,1,1,1
19,25075,0.0,0.0,0.3333333333333333,19_25075.jpg,1,1,1
19,25100,0.0,0.0,0.3333333333333333,19_25100.jpg,1,1,1
19,25125,0.0,0.0,0.3333333333333333,19_25125.jpg,1,1,1
19,25150,0.0,0.0,0.3333333333333333,19_25150.jpg,1,1,1
19,25175,0.0,0.0,0.3333333333333333,19_25175.jpg,1,1,1
19,25200,0.0,0.0,0.3333333333333333,19_25200.jpg,1,1,1
19,25225,0.0,0.0,0.3333333333333333,19_25225.jpg,1,1,1
19,25250,0.0,0.0,0.3333333333333333,19_25250.jpg,1,1,1
19,25275,0.0,0.0,0.3333333333333333,19_25275.jpg,1,1,1
19,25300,0.0,0.0,0.3333333333333333,19_25300.jpg,1,1,1
19,25325,0.0,0.0,0.3333333333333333,19_25325.jpg,1,1,1
19,25350,0.0,0.0,0.3333333333333333,19_25350.jpg,1,1,1
19,25375,0.0,0.0,0.3333333333333333,19_25375.jpg,1,1,1
19,25400,0.0,0.0,0.3333333333333333,19_25400.jpg,1,1,1
19,25425,0.0,0.0,0.3333333333333333,19_25425.jpg,1,1,1
19,25450,0.0,0.0,0.3333333333333333,19_25450.jpg,1,1,1
19,25475,0.0,0.0,0.3333333333333333,19_25475.jpg,1,1,1
19,25500,0.0,0.0,0.3333333333333333,19_25500.jpg,1,1,1
19,25525,0.0,0.0,0.3333333333333333,19_25525.jpg,1,1,1
19,25550,0.0,0.0,0.0,19_25550.jpg,1,1,1
19,25575,0.0,0.0,0.0,19_25575.jpg,1,1,1
19,25600,0.0,0.0,0.0,19_25600.jpg,1,1,1
19,25625,0.0,0.0,0.0,19_25625.jpg,1,1,1
19,25650,0.0,0.0,0.0,19_25650.jpg,1,1,1
19,25675,0.0,0.0,0.0,19_25675.jpg,1,1,1
19,25700,0.0,0.0,0.0,19_25700.jpg,1,1,1
19,25725,0.0,0.0,0.0,19_25725.jpg,1,1,1
19,25750,0.0,0.0,0.0,19_25750.jpg,1,1,1
19,25775,0.0,0.0,0.0,19_25775.jpg,1,1,1
19,25800,0.0,0.0,0.0,19_25800.jpg,1,1,1
19,25825,0.0,0.0,0.0,19_25825.jpg,1,1,1
19,25850,0.0,0.0,0.0,19_25850.jpg,1,1,1
19,25875,0.0,0.0,0.0,19_25875.jpg,1,1,1
19,25900,0.0,0.0,0.0,19_25900.jpg,1,1,1
19,25925,0.0,0.0,0.0,19_25925.jpg,1,1,1
19,25950,0.0,0.0,0.0,19_25950.jpg,1,1,1
19,25975,0.0,0.0,0.0,19_25975.jpg,1,1,1
19,26000,0.0,0.0,0.0,19_26000.jpg,1,1,1
19,26025,0.0,0.0,0.0,19_26025.jpg,1,1,1
19,26050,0.0,0.0,0.0,19_26050.jpg,1,1,1
19,26075,0.0,0.0,0.0,19_26075.jpg,1,1,1
19,26100,0.0,0.0,0.0,19_26100.jpg,1,1,1
19,26125,0.0,0.0,0.0,19_26125.jpg,1,1,1
19,26150,0.0,0.0,0.0,19_26150.jpg,1,1,1
19,26175,0.0,0.0,0.0,19_26175.jpg,1,1,1
19,26200,0.0,0.0,0.0,19_26200.jpg,1,1,1
19,26225,0.0,0.0,0.0,19_26225.jpg,1,1,1
19,26250,0.0,0.0,0.0,19_26250.jpg,1,1,1
19,26275,0.0,0.0,0.0,19_26275.jpg,1,1,1
19,26300,0.0,0.0,0.0,19_26300.jpg,1,1,1
19,26325,0.0,0.0,0.0,19_26325.jpg,1,1,1
19,26350,0.0,0.0,0.0,19_26350.jpg,1,1,1
19,26375,0.0,0.0,0.0,19_26375.jpg,1,1,1
19,26400,0.0,0.0,0.0,19_26400.jpg,1,1,1
19,26425,0.0,0.0,0.0,19_26425.jpg,1,1,1
19,26450,0.0,0.0,0.0,19_26450.jpg,1,1,1
19,26475,0.0,0.0,0.0,19_26475.jpg,1,1,1
19,26500,0.0,0.0,0.0,19_26500.jpg,1,1,1
19,26525,0.0,0.0,0.0,19_26525.jpg,1,1,1
19,26550,0.0,0.0,0.0,19_26550.jpg,1,1,1
19,26575,0.0,0.0,0.0,19_26575.jpg,1,1,1
19,26600,0.0,0.0,0.0,19_26600.jpg,1,1,1
19,26625,0.0,0.0,0.0,19_26625.jpg,1,1,1
19,26650,0.0,0.0,0.0,19_26650.jpg,1,1,1
19,26675,0.0,0.0,0.0,19_26675.jpg,1,1,1
19,26700,0.0,0.0,0.0,19_26700.jpg,1,1,1
19,26725,0.0,0.0,0.0,19_26725.jpg,1,1,1
19,26750,0.0,0.0,0.0,19_26750.jpg,1,1,1
19,26775,0.0,0.0,0.0,19_26775.jpg,1,1,1
19,26800,0.0,0.0,0.0,19_26800.jpg,1,1,1
19,26825,0.0,0.0,0.0,19_26825.jpg,1,1,1
19,26850,0.0,0.0,0.0,19_26850.jpg,1,1,1
19,26875,0.0,0.0,0.0,19_26875.jpg,1,1,1
19,26900,0.0,0.0,0.0,19_26900.jpg,1,1,1
19,26925,0.0,0.0,0.0,19_26925.jpg,1,1,1
19,26950,0.0,0.0,0.0,19_26950.jpg,1,1,1
19,26975,0.0,0.0,0.0,19_26975.jpg,1,1,1
19,27000,0.0,0.0,0.0,19_27000.jpg,1,1,1
19,27025,0.0,0.0,0.0,19_27025.jpg,1,1,1
19,27050,0.0,0.0,0.0,19_27050.jpg,1,1,1
19,27075,0.0,0.0,0.0,19_27075.jpg,1,1,1
19,27100,0.0,0.0,0.0,19_27100.jpg,1,1,1
19,27125,0.0,0.0,0.0,19_27125.jpg,1,1,1
19,27150,0.0,0.0,0.0,19_27150.jpg,1,1,1
19,27175,0.0,0.0,0.0,19_27175.jpg,1,1,1
19,27200,0.0,0.0,0.0,19_27200.jpg,1,1,1
19,27225,0.0,0.0,0.0,19_27225.jpg,1,1,1
19,27250,0.0,0.0,0.0,19_27250.jpg,1,1,1
19,27275,0.0,0.0,0.0,19_27275.jpg,1,1,1
19,27300,0.0,0.0,0.0,19_27300.jpg,1,1,1
19,27325,0.0,0.0,0.0,19_27325.jpg,1,1,1
19,27350,0.0,0.0,0.0,19_27350.jpg,1,1,1
19,27375,0.0,0.0,0.0,19_27375.jpg,1,1,1
19,27400,0.0,0.0,0.0,19_27400.jpg,1,1,1
19,27425,0.0,0.0,0.0,19_27425.jpg,1,1,1
19,27450,0.0,0.0,0.0,19_27450.jpg,1,1,1
19,27475,0.0,0.0,0.0,19_27475.jpg,1,1,1
19,27500,0.0,0.0,0.0,19_27500.jpg,1,1,1
19,27525,0.0,0.0,0.0,19_27525.jpg,1,1,1
19,27550,0.0,0.0,0.0,19_27550.jpg,1,1,1
19,27575,0.0,0.0,0.0,19_27575.jpg,1,1,1
19,27600,0.0,0.0,0.0,19_27600.jpg,1,1,1
19,27625,0.0,0.0,0.0,19_27625.jpg,1,1,1
19,27650,0.0,0.0,0.0,19_27650.jpg,1,1,1
19,27675,0.0,0.0,0.0,19_27675.jpg,1,1,1
19,27700,0.0,0.0,0.0,19_27700.jpg,1,1,1
19,27725,0.0,0.0,0.0,19_27725.jpg,1,1,1
19,27750,0.0,0.0,0.0,19_27750.jpg,1,1,1
19,27775,0.0,0.0,0.0,19_27775.jpg,1,1,1
19,27800,0.0,0.0,0.0,19_27800.jpg,1,1,1
19,27825,0.0,0.0,0.0,19_27825.jpg,1,1,1
19,27850,0.0,0.0,0.0,19_27850.jpg,1,1,1
19,27875,0.0,0.0,0.0,19_27875.jpg,1,1,1
19,27900,0.0,0.0,0.0,19_27900.jpg,1,1,1
19,27925,0.0,0.0,0.0,19_27925.jpg,1,1,1
19,27950,0.0,0.0,0.0,19_27950.jpg,1,1,1
19,27975,0.0,0.0,0.0,19_27975.jpg,1,1,1
19,28000,0.0,0.0,0.0,19_28000.jpg,1,1,1
19,28025,0.0,0.0,0.0,19_28025.jpg,1,1,1
19,28050,0.0,0.0,0.0,19_28050.jpg,1,1,1
19,28075,0.0,0.0,0.0,19_28075.jpg,1,1,1
19,28100,0.0,0.0,0.0,19_28100.jpg,1,1,1
19,28125,0.0,0.0,0.0,19_28125.jpg,1,1,1
19,28150,0.0,0.0,0.0,19_28150.jpg,1,1,1
19,28175,0.0,0.0,0.0,19_28175.jpg,1,1,1
19,28200,0.0,0.0,0.0,19_28200.jpg,1,1,1
19,28225,0.0,0.0,0.0,19_28225.jpg,1,1,1
19,28250,0.0,0.0,0.0,19_28250.jpg,1,1,1
19,28275,0.0,0.0,0.0,19_28275.jpg,1,1,1
19,28300,0.0,0.0,0.0,19_28300.jpg,1,1,1
19,28325,0.0,0.0,0.0,19_28325.jpg,1,1,1
19,28350,0.0,0.0,0.0,19_28350.jpg,1,1,1
19,28375,0.0,0.0,0.0,19_28375.jpg,1,1,1
19,28400,0.0,0.0,0.0,19_28400.jpg,1,1,1
19,28425,0.0,0.0,0.0,19_28425.jpg,1,1,1
19,28450,0.0,0.0,0.0,19_28450.jpg,1,1,1
19,28475,0.0,0.0,0.0,19_28475.jpg,1,1,1
19,28500,0.0,0.0,0.0,19_28500.jpg,1,1,1
19,28525,0.0,0.0,0.0,19_28525.jpg,1,1,1
19,28550,0.0,0.0,0.0,19_28550.jpg,1,1,1
19,28575,0.0,0.0,0.0,19_28575.jpg,1,1,1
19,28600,0.0,0.0,0.0,19_28600.jpg,1,1,1
19,28625,0.0,0.0,0.0,19_28625.jpg,1,1,1
19,28650,0.0,0.0,0.0,19_28650.jpg,1,1,1
19,28675,0.0,0.0,0.0,19_28675.jpg,1,1,1
19,28700,0.0,0.0,0.0,19_28700.jpg,1,1,1
19,28725,0.0,0.0,0.0,19_28725.jpg,1,1,1
19,28750,0.0,0.0,0.0,19_28750.jpg,1,1,1
19,28775,0.0,0.0,0.0,19_28775.jpg,1,1,1
19,28800,0.0,0.0,0.0,19_28800.jpg,1,1,1
19,28825,0.0,0.0,0.0,19_28825.jpg,1,1,1
19,28850,0.0,0.0,0.0,19_28850.jpg,1,1,1
19,28875,0.0,0.0,0.0,19_28875.jpg,1,1,1
19,28900,0.0,0.0,0.0,19_28900.jpg,1,1,1
19,28925,0.0,0.0,0.0,19_28925.jpg,1,1,1
19,28950,0.0,0.0,0.0,19_28950.jpg,1,1,1
19,28975,0.0,0.0,0.0,19_28975.jpg,1,1,1
19,29000,0.0,0.0,0.0,19_29000.jpg,1,1,1
19,29025,0.0,0.0,0.0,19_29025.jpg,1,1,1
19,29050,0.0,0.0,0.0,19_29050.jpg,1,1,1
19,29075,0.0,0.0,0.0,19_29075.jpg,1,1,1
19,29100,0.0,0.0,0.0,19_29100.jpg,1,1,1
19,29125,0.0,0.0,0.0,19_29125.jpg,1,1,1
19,29150,0.0,0.0,0.0,19_29150.jpg,1,1,1
19,29175,0.0,0.0,0.0,19_29175.jpg,1,1,1
19,29200,0.0,0.0,0.0,19_29200.jpg,1,1,1
19,29225,0.0,0.0,0.0,19_29225.jpg,1,1,1
19,29250,0.0,0.0,0.0,19_29250.jpg,1,1,1
19,29275,0.0,0.0,0.0,19_29275.jpg,1,1,1
19,29300,0.0,0.0,0.0,19_29300.jpg,1,1,1
19,29325,0.0,0.0,0.0,19_29325.jpg,1,1,1
19,29350,0.0,0.0,0.0,19_29350.jpg,1,1,1
19,29375,0.0,0.0,0.0,19_29375.jpg,1,1,1
19,29400,0.0,0.0,0.0,19_29400.jpg,1,1,1
19,29425,0.0,0.0,0.0,19_29425.jpg,1,1,1
19,29450,0.0,0.0,0.0,19_29450.jpg,1,1,1
19,29475,0.0,0.0,0.0,19_29475.jpg,1,1,1
19,29500,0.0,0.0,0.0,19_29500.jpg,1,1,1
19,29525,0.0,0.0,0.0,19_29525.jpg,1,1,1
19,29550,0.0,0.0,0.0,19_29550.jpg,1,1,1
19,29575,0.0,0.0,0.0,19_29575.jpg,1,1,1
19,29600,0.0,0.0,0.0,19_29600.jpg,1,1,1
19,29625,0.0,0.0,0.0,19_29625.jpg,1,1,1
19,29650,0.0,0.0,0.0,19_29650.jpg,1,1,1
19,29675,0.0,0.0,0.0,19_29675.jpg,1,1,1
19,29700,0.0,0.0,0.0,19_29700.jpg,1,1,1
19,29725,0.0,0.0,0.0,19_29725.jpg,1,1,1
19,29750,0.0,0.0,0.0,19_29750.jpg,1,1,1
19,29775,0.0,0.0,0.0,19_29775.jpg,1,1,1
19,29800,0.0,0.0,0.0,19_29800.jpg,1,1,1
19,29825,0.0,0.0,0.0,19_29825.jpg,1,1,1
19,29850,0.0,0.0,0.0,19_29850.jpg,1,1,1
19,29875,0.0,0.0,0.0,19_29875.jpg,1,1,1
19,29900,0.0,0.0,0.0,19_29900.jpg,1,1,1
19,29925,0.0,0.0,0.0,19_29925.jpg,1,1,1
19,29950,0.0,0.0,0.0,19_29950.jpg,1,1,1
19,29975,0.0,0.0,0.0,19_29975.jpg,1,1,1
19,30000,0.0,0.0,0.0,19_30000.jpg,1,1,1
19,30025,0.0,0.0,0.0,19_30025.jpg,1,1,1
19,30050,0.0,0.0,0.0,19_30050.jpg,1,1,1
19,30075,0.0,0.0,0.0,19_30075.jpg,1,1,1
19,30100,0.0,0.0,0.0,19_30100.jpg,1,1,1
19,30125,0.0,0.0,0.0,19_30125.jpg,1,1,1
19,30150,0.0,0.0,0.0,19_30150.jpg,1,1,1
19,30175,0.0,0.0,0.0,19_30175.jpg,1,1,1
19,30200,0.0,0.0,0.0,19_30200.jpg,1,1,1
19,30225,0.0,0.0,0.0,19_30225.jpg,1,1,1
19,30250,0.0,0.0,0.0,19_30250.jpg,1,1,1
19,30275,0.0,0.0,0.0,19_30275.jpg,1,1,1
19,30300,0.0,0.0,0.0,19_30300.jpg,1,1,1
19,30325,0.0,0.0,0.0,19_30325.jpg,1,1,1
19,30350,0.0,0.0,0.0,19_30350.jpg,1,1,1
19,30375,0.0,0.0,0.0,19_30375.jpg,1,1,1
19,30400,0.0,0.0,0.0,19_30400.jpg,1,1,1
19,30425,0.0,0.0,0.0,19_30425.jpg,1,1,1
19,30450,0.0,0.0,0.0,19_30450.jpg,1,1,1
19,30475,0.0,0.0,0.0,19_30475.jpg,1,1,1
19,30500,0.0,0.0,0.0,19_30500.jpg,1,1,1
19,30525,0.0,0.0,0.0,19_30525.jpg,1,1,1
19,30550,0.0,0.0,0.0,19_30550.jpg,1,1,1
19,30575,0.0,0.0,0.0,19_30575.jpg,1,1,1
19,30600,0.0,0.0,0.0,19_30600.jpg,1,1,1
19,30625,0.0,0.0,0.0,19_30625.jpg,1,1,1
19,30650,0.0,0.0,0.0,19_30650.jpg,1,1,1
19,30675,0.0,0.0,0.0,19_30675.jpg,1,1,1
19,30700,0.0,0.0,0.0,19_30700.jpg,1,1,1
19,30725,0.0,0.0,0.0,19_30725.jpg,1,1,1
19,30750,0.0,0.0,0.0,19_30750.jpg,1,1,1
19,30775,0.0,0.0,0.0,19_30775.jpg,1,1,1
19,30800,0.0,0.0,0.0,19_30800.jpg,1,1,1
19,30825,0.0,0.0,0.0,19_30825.jpg,1,1,1
19,30850,0.0,0.0,0.0,19_30850.jpg,1,1,1
19,30875,0.0,0.0,0.0,19_30875.jpg,1,1,1
19,30900,0.0,0.0,0.0,19_30900.jpg,1,1,1
19,30925,0.0,0.0,0.0,19_30925.jpg,1,1,1
19,30950,0.0,0.0,0.0,19_30950.jpg,1,1,1
19,30975,0.0,0.0,0.0,19_30975.jpg,1,1,1
19,31000,0.0,0.0,0.0,19_31000.jpg,1,1,1
19,31025,0.0,0.0,0.0,19_31025.jpg,1,1,1
19,31050,0.0,0.0,0.0,19_31050.jpg,1,1,1
19,31075,0.0,0.0,0.0,19_31075.jpg,1,1,1
19,31100,0.0,0.0,0.0,19_31100.jpg,1,1,1
19,31125,0.0,0.0,0.0,19_31125.jpg,1,1,1
19,31150,0.0,0.0,0.0,19_31150.jpg,1,1,1
19,31175,0.0,0.0,0.0,19_31175.jpg,1,1,1
19,31200,0.0,0.0,0.0,19_31200.jpg,1,1,1
19,31225,0.0,0.0,0.0,19_31225.jpg,1,1,1
19,31250,0.0,0.0,0.0,19_31250.jpg,1,1,1
19,31275,0.0,0.0,0.0,19_31275.jpg,1,1,1
19,31300,0.0,0.0,0.0,19_31300.jpg,1,1,1
19,31325,0.0,0.0,0.0,19_31325.jpg,1,1,1
19,31350,0.0,0.0,0.0,19_31350.jpg,1,1,1
19,31375,0.0,0.0,0.0,19_31375.jpg,1,1,1
19,31400,0.0,0.0,0.0,19_31400.jpg,1,1,1
19,31425,0.0,0.0,0.0,19_31425.jpg,1,1,1
19,31450,0.0,0.0,0.0,19_31450.jpg,1,1,1
19,31475,0.0,0.0,0.0,19_31475.jpg,1,1,1
19,31500,0.0,0.0,0.0,19_31500.jpg,1,1,1
19,31525,0.0,0.0,0.0,19_31525.jpg,1,1,1
19,31550,0.0,0.0,0.3333333333333333,19_31550.jpg,1,1,1
19,31575,0.0,0.0,0.3333333333333333,19_31575.jpg,1,1,1
19,31600,0.0,0.0,0.3333333333333333,19_31600.jpg,1,1,1
19,31625,0.0,0.0,0.3333333333333333,19_31625.jpg,1,1,1
19,31650,0.0,0.0,0.3333333333333333,19_31650.jpg,1,1,1
19,31675,0.0,0.0,0.3333333333333333,19_31675.jpg,1,1,1
19,31700,0.0,0.0,0.3333333333333333,19_31700.jpg,1,1,1
19,31725,0.0,0.0,0.3333333333333333,19_31725.jpg,1,1,1
19,31750,0.0,0.0,0.3333333333333333,19_31750.jpg,1,1,1
19,31775,0.0,0.0,0.3333333333333333,19_31775.jpg,1,1,1
19,31800,0.0,0.0,0.0,19_31800.jpg,1,1,1
19,31825,0.0,0.0,0.0,19_31825.jpg,1,1,1
19,31850,0.0,0.0,0.0,19_31850.jpg,1,1,1
19,31875,0.0,0.0,0.0,19_31875.jpg,1,1,1
19,31900,0.0,0.0,0.0,19_31900.jpg,1,1,1
19,31925,0.0,0.0,0.0,19_31925.jpg,1,1,1
19,31950,0.0,0.0,0.0,19_31950.jpg,1,1,1
19,31975,0.0,0.0,0.0,19_31975.jpg,1,1,1
19,32000,0.0,0.0,0.0,19_32000.jpg,1,1,1
19,32025,0.0,0.0,0.0,19_32025.jpg,1,1,1
19,32050,0.0,0.0,0.0,19_32050.jpg,1,1,1
19,32075,0.0,0.0,0.0,19_32075.jpg,1,1,1
19,32100,0.0,0.0,0.0,19_32100.jpg,1,1,1
19,32125,0.0,0.0,0.0,19_32125.jpg,1,1,1
19,32150,0.0,0.0,0.0,19_32150.jpg,1,1,1
19,32175,0.0,0.0,0.0,19_32175.jpg,1,1,1
19,32200,0.0,0.0,0.0,19_32200.jpg,1,1,1
19,32225,0.0,0.0,0.0,19_32225.jpg,1,1,1
19,32250,0.0,0.0,0.0,19_32250.jpg,1,1,1
19,32275,0.0,0.0,0.0,19_32275.jpg,1,1,1
19,32300,0.0,0.0,0.0,19_32300.jpg,1,1,1
19,32325,0.0,0.0,0.0,19_32325.jpg,1,1,1
19,32350,0.0,0.0,0.0,19_32350.jpg,1,1,1
19,32375,0.0,0.0,0.0,19_32375.jpg,1,1,1
19,32400,0.0,0.0,0.0,19_32400.jpg,1,1,1
19,32425,0.0,0.0,0.0,19_32425.jpg,1,1,1
19,32450,0.0,0.0,0.0,19_32450.jpg,1,1,1
19,32475,0.0,0.0,0.0,19_32475.jpg,1,1,1
19,32500,0.0,0.0,0.0,19_32500.jpg,1,1,1
19,32525,0.0,0.0,0.0,19_32525.jpg,1,1,1
19,32550,0.0,0.0,0.0,19_32550.jpg,1,1,1
19,32575,0.0,0.0,0.0,19_32575.jpg,1,1,1
19,32600,0.0,0.0,0.0,19_32600.jpg,1,1,1
19,32625,0.0,0.0,0.0,19_32625.jpg,1,1,1
19,32650,0.0,0.0,0.0,19_32650.jpg,1,1,1
19,32675,0.0,0.0,0.0,19_32675.jpg,1,1,1
19,32700,0.0,0.0,0.0,19_32700.jpg,1,1,1
19,32725,0.0,0.0,0.0,19_32725.jpg,1,1,1
19,32750,0.0,0.0,0.0,19_32750.jpg,1,1,1
19,32775,0.0,0.0,0.0,19_32775.jpg,1,1,1
19,32800,0.0,0.0,0.0,19_32800.jpg,1,1,1
19,32825,0.0,0.0,0.0,19_32825.jpg,1,1,1
19,32850,0.0,0.0,0.0,19_32850.jpg,1,1,1
19,32875,0.0,0.0,0.0,19_32875.jpg,1,1,1
19,32900,0.0,0.0,0.0,19_32900.jpg,1,1,1
19,32925,0.0,0.0,0.0,19_32925.jpg,1,1,1
19,32950,0.0,0.0,0.0,19_32950.jpg,1,1,1
19,32975,0.0,0.0,0.0,19_32975.jpg,1,1,1
19,33000,0.0,0.0,0.0,19_33000.jpg,1,1,1
19,33025,0.0,0.0,0.0,19_33025.jpg,1,1,1
19,33050,0.0,0.0,0.0,19_33050.jpg,1,1,1
19,33075,0.0,0.0,0.0,19_33075.jpg,1,1,1
19,33100,0.0,0.0,0.0,19_33100.jpg,1,1,1
