vid,frame,c1,c2,c3,is_ds_keyframe,c1_rater1,c2_rater1,c3_rater1,c1_rater2,c2_rater2,c3_rater2,c1_rater3,c2_rater3,c3_rater3,image,weight_c1,weight_c2,weight_c3
19,48100,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,19_48100.jpg,1.0,1.0,1.0
19,48225,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,19_48225.jpg,1.0,1.0,1.0
19,48350,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,19_48350.jpg,1.0,1.0,1.0
19,48475,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,19_48475.jpg,1.0,1.0,1.0
19,48600,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,19_48600.jpg,1.0,1.0,1.0
19,48725,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,19_48725.jpg,1.0,1.0,1.0
20,8225,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,20_8225.jpg,1.0,1.0,1.0
20,8350,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,20_8350.jpg,1.0,1.0,1.0
20,8475,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,20_8475.jpg,1.0,1.0,1.0
20,8600,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,20_8600.jpg,1.0,1.0,1.0
20,8725,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,20_8725.jpg,1.0,1.0,1.0
20,8850,0.0,0.0,0.6666666666666666,True,0,0,0,0,0,1,0,0,1,20_8850.jpg,1.0,1.0,1.0
20,8975,0.0,0.0,0.6666666666666666,True,0,0,0,0,0,1,0,0,1,20_8975.jpg,1.0,1.0,1.0
20,9100,0.0,0.0,0.6666666666666666,True,0,0,0,0,0,1,0,0,1,20_9100.jpg,1.0,1.0,1.0
20,9225,0.0,0.0,0.6666666666666666,True,0,0,0,0,0,1,0,0,1,20_9225.jpg,1.0,1.0,1.0
20,9350,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,20_9350.jpg,1.0,1.0,1.0
20,9475,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,20_9475.jpg,1.0,1.0,1.0
20,9600,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,20_9600.jpg,1.0,1.0,1.0
20,9725,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,20_9725.jpg,1.0,1.0,1.0
20,9850,0.0,0.0,0.6666666666666666,True,0,0,0,0,0,1,0,0,1,20_9850.jpg,1.0,1.0,1.0
20,9975,0.0,0.0,0.6666666666666666,True,0,0,0,0,0,1,0,0,1,20_9975.jpg,1.0,1.0,1.0
20,10100,0.0,0.3333333333333333,0.3333333333333333,True,0,0,0,0,0,0,0,1,1,20_10100.jpg,1.0,1.0,1.0
20,10225,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,20_10225.jpg,1.0,1.0,1.0
20,10350,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,20_10350.jpg,1.0,1.0,1.0
20,10475,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,20_10475.jpg,1.0,1.0,1.0
20,10600,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,1,1,0,0,20_10600.jpg,1.0,1.0,1.0
20,10725,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0,0,0,0,1,1,1,0,0,20_10725.jpg,1.0,1.0,1.0
20,10850,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,1,1,0,0,20_10850.jpg,1.0,1.0,1.0
20,10975,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,20_10975.jpg,1.0,1.0,1.0
20,11100,0.6666666666666666,0.3333333333333333,0.6666666666666666,True,0,0,0,1,1,1,1,0,1,20_11100.jpg,1.0,1.0,1.0
20,11225,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,20_11225.jpg,1.0,1.0,1.0
20,11350,0.6666666666666666,0.3333333333333333,0.3333333333333333,True,0,0,0,1,1,1,1,0,0,20_11350.jpg,1.0,1.0,1.0
20,11475,0.6666666666666666,0.3333333333333333,0.6666666666666666,True,0,0,0,1,1,1,1,0,1,20_11475.jpg,1.0,1.0,1.0
20,11600,0.6666666666666666,0.3333333333333333,0.6666666666666666,True,0,0,0,1,1,1,1,0,1,20_11600.jpg,1.0,1.0,1.0
20,11725,0.6666666666666666,0.3333333333333333,0.6666666666666666,True,0,0,0,1,1,1,1,0,1,20_11725.jpg,1.0,1.0,1.0
20,11850,0.6666666666666666,0.3333333333333333,1.0,True,0,0,1,1,1,1,1,0,1,20_11850.jpg,1.0,1.0,1.0
21,57175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_57175.jpg,1.0,1.0,1.0
21,57300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_57300.jpg,1.0,1.0,1.0
21,57425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_57425.jpg,1.0,1.0,1.0
21,57550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_57550.jpg,1.0,1.0,1.0
21,57675,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_57675.jpg,1.0,1.0,1.0
21,57800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_57800.jpg,1.0,1.0,1.0
21,57925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_57925.jpg,1.0,1.0,1.0
21,58050,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_58050.jpg,1.0,1.0,1.0
21,58175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_58175.jpg,1.0,1.0,1.0
21,58300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_58300.jpg,1.0,1.0,1.0
21,58425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_58425.jpg,1.0,1.0,1.0
21,58550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_58550.jpg,1.0,1.0,1.0
21,58675,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_58675.jpg,1.0,1.0,1.0
21,58800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_58800.jpg,1.0,1.0,1.0
21,58925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_58925.jpg,1.0,1.0,1.0
21,59050,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_59050.jpg,1.0,1.0,1.0
21,59175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_59175.jpg,1.0,1.0,1.0
21,59300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_59300.jpg,1.0,1.0,1.0
21,59425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_59425.jpg,1.0,1.0,1.0
21,59550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_59550.jpg,1.0,1.0,1.0
21,59675,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_59675.jpg,1.0,1.0,1.0
21,59800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_59800.jpg,1.0,1.0,1.0
21,59925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_59925.jpg,1.0,1.0,1.0
21,60050,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_60050.jpg,1.0,1.0,1.0
21,60175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_60175.jpg,1.0,1.0,1.0
21,60300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_60300.jpg,1.0,1.0,1.0
21,60425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_60425.jpg,1.0,1.0,1.0
21,60550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_60550.jpg,1.0,1.0,1.0
21,60675,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_60675.jpg,1.0,1.0,1.0
21,60800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_60800.jpg,1.0,1.0,1.0
21,60925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_60925.jpg,1.0,1.0,1.0
21,61050,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_61050.jpg,1.0,1.0,1.0
21,61175,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_61175.jpg,1.0,1.0,1.0
21,61300,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_61300.jpg,1.0,1.0,1.0
21,61425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_61425.jpg,1.0,1.0,1.0
21,61550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_61550.jpg,1.0,1.0,1.0
21,61675,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_61675.jpg,1.0,1.0,1.0
21,61800,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_61800.jpg,1.0,1.0,1.0
21,61925,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_61925.jpg,1.0,1.0,1.0
21,62050,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_62050.jpg,1.0,1.0,1.0
21,62175,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_62175.jpg,1.0,1.0,1.0
21,62300,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_62300.jpg,1.0,1.0,1.0
21,62425,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_62425.jpg,1.0,1.0,1.0
21,62550,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_62550.jpg,1.0,1.0,1.0
21,62675,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_62675.jpg,1.0,1.0,1.0
21,62800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_62800.jpg,1.0,1.0,1.0
21,62925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_62925.jpg,1.0,1.0,1.0
21,63050,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_63050.jpg,1.0,1.0,1.0
21,63175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_63175.jpg,1.0,1.0,1.0
21,63300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_63300.jpg,1.0,1.0,1.0
21,63425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_63425.jpg,1.0,1.0,1.0
21,63550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_63550.jpg,1.0,1.0,1.0
21,63675,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_63675.jpg,1.0,1.0,1.0
21,63800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_63800.jpg,1.0,1.0,1.0
21,63925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_63925.jpg,1.0,1.0,1.0
21,64050,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_64050.jpg,1.0,1.0,1.0
21,64175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_64175.jpg,1.0,1.0,1.0
21,64300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_64300.jpg,1.0,1.0,1.0
21,64425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_64425.jpg,1.0,1.0,1.0
21,64550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_64550.jpg,1.0,1.0,1.0
21,64675,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_64675.jpg,1.0,1.0,1.0
21,64800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_64800.jpg,1.0,1.0,1.0
21,64925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_64925.jpg,1.0,1.0,1.0
21,65050,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_65050.jpg,1.0,1.0,1.0
21,65175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_65175.jpg,1.0,1.0,1.0
21,65300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_65300.jpg,1.0,1.0,1.0
21,65425,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,21_65425.jpg,1.0,1.0,1.0
21,65550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_65550.jpg,1.0,1.0,1.0
21,65675,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_65675.jpg,1.0,1.0,1.0
21,65800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_65800.jpg,1.0,1.0,1.0
21,65925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_65925.jpg,1.0,1.0,1.0
21,66050,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_66050.jpg,1.0,1.0,1.0
21,66175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_66175.jpg,1.0,1.0,1.0
21,66300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_66300.jpg,1.0,1.0,1.0
21,66425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_66425.jpg,1.0,1.0,1.0
21,66550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_66550.jpg,1.0,1.0,1.0
21,66675,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_66675.jpg,1.0,1.0,1.0
21,66800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_66800.jpg,1.0,1.0,1.0
21,66925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_66925.jpg,1.0,1.0,1.0
21,67050,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_67050.jpg,1.0,1.0,1.0
21,67175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_67175.jpg,1.0,1.0,1.0
21,67300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_67300.jpg,1.0,1.0,1.0
21,67425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_67425.jpg,1.0,1.0,1.0
21,67550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_67550.jpg,1.0,1.0,1.0
21,67675,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_67675.jpg,1.0,1.0,1.0
21,67800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_67800.jpg,1.0,1.0,1.0
21,67925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_67925.jpg,1.0,1.0,1.0
21,68050,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_68050.jpg,1.0,1.0,1.0
21,68175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_68175.jpg,1.0,1.0,1.0
21,68300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_68300.jpg,1.0,1.0,1.0
21,68425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_68425.jpg,1.0,1.0,1.0
21,68550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_68550.jpg,1.0,1.0,1.0
21,68675,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_68675.jpg,1.0,1.0,1.0
21,68800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_68800.jpg,1.0,1.0,1.0
21,68925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_68925.jpg,1.0,1.0,1.0
21,69050,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_69050.jpg,1.0,1.0,1.0
21,69175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_69175.jpg,1.0,1.0,1.0
21,69300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_69300.jpg,1.0,1.0,1.0
21,69425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_69425.jpg,1.0,1.0,1.0
21,69550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_69550.jpg,1.0,1.0,1.0
21,69675,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_69675.jpg,1.0,1.0,1.0
21,69800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_69800.jpg,1.0,1.0,1.0
21,69925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_69925.jpg,1.0,1.0,1.0
21,70050,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,21_70050.jpg,1.0,1.0,1.0
21,70175,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,21_70175.jpg,1.0,1.0,1.0
21,70300,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,21_70300.jpg,1.0,1.0,1.0
21,70425,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,21_70425.jpg,1.0,1.0,1.0
21,70550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_70550.jpg,1.0,1.0,1.0
21,70675,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_70675.jpg,1.0,1.0,1.0
21,70800,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_70800.jpg,1.0,1.0,1.0
21,70925,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_70925.jpg,1.0,1.0,1.0
21,71050,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_71050.jpg,1.0,1.0,1.0
21,71175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_71175.jpg,1.0,1.0,1.0
21,71300,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_71300.jpg,1.0,1.0,1.0
21,71425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_71425.jpg,1.0,1.0,1.0
21,71550,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_71550.jpg,1.0,1.0,1.0
21,71675,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_71675.jpg,1.0,1.0,1.0
21,71800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_71800.jpg,1.0,1.0,1.0
21,71925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_71925.jpg,1.0,1.0,1.0
21,72050,0.0,0.3333333333333333,0.3333333333333333,True,0,0,0,0,0,0,0,1,1,21_72050.jpg,1.0,1.0,1.0
21,72175,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,21_72175.jpg,1.0,1.0,1.0
21,72300,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,21_72300.jpg,1.0,1.0,1.0
21,72425,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,21_72425.jpg,1.0,1.0,1.0
21,72550,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,21_72550.jpg,1.0,1.0,1.0
21,72675,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,21_72675.jpg,1.0,1.0,1.0
21,72800,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,21_72800.jpg,1.0,1.0,1.0
21,72925,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,21_72925.jpg,1.0,1.0,1.0
21,73050,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,21_73050.jpg,1.0,1.0,1.0
21,73175,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,21_73175.jpg,1.0,1.0,1.0
21,73300,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,21_73300.jpg,1.0,1.0,1.0
21,73425,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,21_73425.jpg,1.0,1.0,1.0
21,73550,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,21_73550.jpg,1.0,1.0,1.0
21,73675,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,21_73675.jpg,1.0,1.0,1.0
21,73800,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,21_73800.jpg,1.0,1.0,1.0
21,73925,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,21_73925.jpg,1.0,1.0,1.0
21,74050,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,21_74050.jpg,1.0,1.0,1.0
21,74175,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,21_74175.jpg,1.0,1.0,1.0
21,74300,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,21_74300.jpg,1.0,1.0,1.0
21,74425,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,21_74425.jpg,1.0,1.0,1.0
21,74550,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,21_74550.jpg,1.0,1.0,1.0
21,74675,0.6666666666666666,0.0,0.6666666666666666,True,0,0,1,1,0,0,1,0,1,21_74675.jpg,1.0,1.0,1.0
21,74800,0.6666666666666666,0.0,0.6666666666666666,True,0,0,1,1,0,0,1,0,1,21_74800.jpg,1.0,1.0,1.0
21,74925,0.6666666666666666,0.0,0.6666666666666666,True,0,0,1,1,0,0,1,0,1,21_74925.jpg,1.0,1.0,1.0
21,75050,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,21_75050.jpg,1.0,1.0,1.0
21,75175,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,21_75175.jpg,1.0,1.0,1.0
21,75300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_75300.jpg,1.0,1.0,1.0
21,75425,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_75425.jpg,1.0,1.0,1.0
21,75550,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,21_75550.jpg,1.0,1.0,1.0
21,75675,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,21_75675.jpg,1.0,1.0,1.0
21,75800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_75800.jpg,1.0,1.0,1.0
21,75925,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,21_75925.jpg,1.0,1.0,1.0
21,76050,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,21_76050.jpg,1.0,1.0,1.0
21,76175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_76175.jpg,1.0,1.0,1.0
21,76300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_76300.jpg,1.0,1.0,1.0
21,76425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_76425.jpg,1.0,1.0,1.0
21,76550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_76550.jpg,1.0,1.0,1.0
21,76675,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_76675.jpg,1.0,1.0,1.0
21,76800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_76800.jpg,1.0,1.0,1.0
21,76925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_76925.jpg,1.0,1.0,1.0
21,77050,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_77050.jpg,1.0,1.0,1.0
21,77175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_77175.jpg,1.0,1.0,1.0
21,77300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_77300.jpg,1.0,1.0,1.0
21,77425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_77425.jpg,1.0,1.0,1.0
21,77550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_77550.jpg,1.0,1.0,1.0
21,77675,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_77675.jpg,1.0,1.0,1.0
21,77800,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_77800.jpg,1.0,1.0,1.0
21,77925,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_77925.jpg,1.0,1.0,1.0
21,78050,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_78050.jpg,1.0,1.0,1.0
21,78175,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_78175.jpg,1.0,1.0,1.0
21,78300,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_78300.jpg,1.0,1.0,1.0
21,78425,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_78425.jpg,1.0,1.0,1.0
21,78550,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,21_78550.jpg,1.0,1.0,1.0
21,78675,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_78675.jpg,1.0,1.0,1.0
21,78800,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_78800.jpg,1.0,1.0,1.0
21,78925,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,21_78925.jpg,1.0,1.0,1.0
21,79050,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_79050.jpg,1.0,1.0,1.0
21,79175,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_79175.jpg,1.0,1.0,1.0
21,79300,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_79300.jpg,1.0,1.0,1.0
21,79425,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_79425.jpg,1.0,1.0,1.0
21,79550,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_79550.jpg,1.0,1.0,1.0
21,79675,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_79675.jpg,1.0,1.0,1.0
21,79800,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_79800.jpg,1.0,1.0,1.0
21,79925,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_79925.jpg,1.0,1.0,1.0
21,80050,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_80050.jpg,1.0,1.0,1.0
21,80175,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_80175.jpg,1.0,1.0,1.0
21,80300,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_80300.jpg,1.0,1.0,1.0
21,80425,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_80425.jpg,1.0,1.0,1.0
21,80550,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_80550.jpg,1.0,1.0,1.0
21,80675,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_80675.jpg,1.0,1.0,1.0
21,80800,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_80800.jpg,1.0,1.0,1.0
21,80925,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,21_80925.jpg,1.0,1.0,1.0
